state,date,total_cases,daily_cases,daily_cases_per_capita
Texas,2020-06-10,79936.00,2448.00,8.44
Texas,2020-06-11,81750.00,1814.00,6.26
Texas,2020-06-12,83841.00,2091.00,7.21
Texas,2020-06-13,86179.00,2338.00,8.06
Texas,2020-06-14,88097.00,1918.00,6.61
Texas,2020-06-15,89362.00,1265.00,4.36
Texas,2020-06-16,93177.00,3815.00,13.16
Texas,2020-06-17,96318.00,3141.00,10.83
Texas,2020-06-18,99827.00,3509.00,12.10
Texas,2020-06-19,103298.00,3471.00,11.97
Texas,2020-06-20,107688.00,4390.00,15.14
Texas,2020-06-21,111552.00,3864.00,13.33
Texas,2020-06-22,114830.00,3278.00,11.31
Texas,2020-06-23,120359.00,5529.00,19.07
Texas,2020-06-24,125910.00,5551.00,19.14
Texas,2020-06-25,131883.00,5973.00,20.60
Texas,2020-06-26,137597.00,5714.00,19.71
Texas,2020-06-27,143338.00,5741.00,19.80
Texas,2020-06-28,148703.00,5365.00,18.50
Texas,2020-06-29,152987.00,4284.00,14.77
Texas,2020-06-30,159939.00,6952.00,23.98
Texas,2020-07-01,168025.00,8086.00,27.89
Texas,2020-07-02,175941.00,7916.00,27.30
Texas,2020-07-03,183491.00,7550.00,26.04
Texas,2020-07-04,191755.00,8264.00,28.50
Texas,2020-07-05,195198.00,3443.00,11.87
Texas,2020-07-06,200516.00,5318.00,18.34
Texas,2020-07-07,210537.00,10021.00,34.56
Texas,2020-07-08,220513.00,9976.00,34.40
Texas,2020-07-09,230304.00,9791.00,33.77
Texas,2020-07-10,240111.00,9807.00,33.82
Utah,2020-01-23,0.00,0.00,0.00
Utah,2020-01-24,0.00,0.00,0.00
Utah,2020-01-25,0.00,0.00,0.00
Utah,2020-01-26,0.00,0.00,0.00
Utah,2020-01-27,0.00,0.00,0.00
Utah,2020-01-28,0.00,0.00,0.00
Utah,2020-01-29,0.00,0.00,0.00
Utah,2020-01-30,0.00,0.00,0.00
Utah,2020-01-31,0.00,0.00,0.00
Utah,2020-02-01,0.00,0.00,0.00
Utah,2020-02-02,0.00,0.00,0.00
Utah,2020-02-03,0.00,0.00,0.00
Utah,2020-02-04,0.00,0.00,0.00
Utah,2020-02-05,0.00,0.00,0.00
Utah,2020-02-06,0.00,0.00,0.00
Utah,2020-02-07,0.00,0.00,0.00
Utah,2020-02-08,0.00,0.00,0.00
Utah,2020-02-09,0.00,0.00,0.00
Utah,2020-02-10,0.00,0.00,0.00
Utah,2020-02-11,0.00,0.00,0.00
Utah,2020-02-12,0.00,0.00,0.00
Utah,2020-02-13,0.00,0.00,0.00
Utah,2020-02-14,0.00,0.00,0.00
Utah,2020-02-15,0.00,0.00,0.00
Utah,2020-02-16,0.00,0.00,0.00
Utah,2020-02-17,0.00,0.00,0.00
Utah,2020-02-18,0.00,0.00,0.00
Utah,2020-02-19,0.00,0.00,0.00
Utah,2020-02-20,0.00,0.00,0.00
Utah,2020-02-21,0.00,0.00,0.00
Utah,2020-02-22,0.00,0.00,0.00
Utah,2020-02-23,0.00,0.00,0.00
Utah,2020-02-24,0.00,0.00,0.00
Utah,2020-02-25,0.00,0.00,0.00
Utah,2020-02-26,0.00,0.00,0.00
Utah,2020-02-27,0.00,0.00,0.00
Utah,2020-02-28,0.00,0.00,0.00
Utah,2020-02-29,0.00,0.00,0.00
Utah,2020-03-01,0.00,0.00,0.00
Utah,2020-03-02,0.00,0.00,0.00
Utah,2020-03-03,0.00,0.00,0.00
Utah,2020-03-04,0.00,0.00,0.00
Utah,2020-03-05,0.00,0.00,0.00
Utah,2020-03-06,0.00,0.00,0.00
Utah,2020-03-07,1.00,1.00,0.03
Utah,2020-03-08,1.00,0.00,0.00
Utah,2020-03-09,2.00,1.00,0.03
Utah,2020-03-10,2.00,0.00,0.00
Utah,2020-03-11,2.00,0.00,0.00
Utah,2020-03-12,5.00,3.00,0.09
Utah,2020-03-13,6.00,1.00,0.03
Utah,2020-03-14,19.00,13.00,0.41
Utah,2020-03-15,21.00,2.00,0.06
Utah,2020-03-16,28.00,7.00,0.22
Utah,2020-03-17,51.00,23.00,0.72
Utah,2020-03-18,65.00,14.00,0.44
Utah,2020-03-19,78.00,13.00,0.41
Utah,2020-03-20,110.00,32.00,1.00
Utah,2020-03-21,134.00,24.00,0.75
Utah,2020-03-22,178.00,44.00,1.37
Utah,2020-03-23,248.00,70.00,2.18
Utah,2020-03-24,290.00,42.00,1.31
Utah,2020-03-25,336.00,46.00,1.43
Utah,2020-03-26,398.00,62.00,1.93
Utah,2020-03-27,482.00,84.00,2.62
Utah,2020-03-28,597.00,115.00,3.59
Utah,2020-03-29,706.00,109.00,3.40
Utah,2020-03-30,797.00,91.00,2.84
Utah,2020-03-31,880.00,83.00,2.59
Utah,2020-04-01,1006.00,126.00,3.93
Utah,2020-04-02,1075.00,69.00,2.15
Utah,2020-04-03,1244.00,169.00,5.27
Utah,2020-04-04,1421.00,177.00,5.52
Utah,2020-04-05,1592.00,171.00,5.33
Utah,2020-04-06,1675.00,83.00,2.59
Utah,2020-04-07,1739.00,64.00,2.00
Utah,2020-04-08,1847.00,108.00,3.37
Utah,2020-04-09,1977.00,130.00,4.05
Utah,2020-04-10,2101.00,124.00,3.87
Utah,2020-04-11,2202.00,101.00,3.15
Utah,2020-04-12,2303.00,101.00,3.15
Utah,2020-04-13,2361.00,58.00,1.81
Utah,2020-04-14,2415.00,54.00,1.68
Utah,2020-04-15,2550.00,135.00,4.21
Utah,2020-04-16,2690.00,140.00,4.37
Utah,2020-04-17,2812.00,122.00,3.81
Utah,2020-04-18,2938.00,126.00,3.93
Utah,2020-04-19,3068.00,130.00,4.05
Utah,2020-04-20,3219.00,151.00,4.71
Utah,2020-04-21,3302.00,83.00,2.59
Utah,2020-04-22,3454.00,152.00,4.74
Utah,2020-04-23,3620.00,166.00,5.18
Utah,2020-04-24,3777.00,157.00,4.90
Utah,2020-04-25,3952.00,175.00,5.46
Utah,2020-04-26,4119.00,167.00,5.21
Utah,2020-04-27,4236.00,117.00,3.65
Utah,2020-04-28,4316.00,80.00,2.50
Utah,2020-04-29,4500.00,184.00,5.74
Utah,2020-04-30,4676.00,176.00,5.49
Utah,2020-05-01,4832.00,156.00,4.87
Utah,2020-05-02,4984.00,152.00,4.74
Utah,2020-05-03,5176.00,192.00,5.99
Utah,2020-05-04,5324.00,148.00,4.62
Utah,2020-05-05,5453.00,129.00,4.02
Utah,2020-05-06,5599.00,146.00,4.55
Utah,2020-05-07,5724.00,125.00,3.90
Utah,2020-05-08,5925.00,201.00,6.27
Utah,2020-05-09,6107.00,182.00,5.68
Utah,2020-05-10,6244.00,137.00,4.27
Utah,2020-05-11,6363.00,119.00,3.71
Utah,2020-05-12,6442.00,79.00,2.46
Utah,2020-05-13,6622.00,180.00,5.61
Utah,2020-05-14,6754.00,132.00,4.12
Utah,2020-05-15,6914.00,160.00,4.99
Utah,2020-05-16,7073.00,159.00,4.96
Utah,2020-05-17,7239.00,166.00,5.18
Utah,2020-05-18,7379.00,140.00,4.37
Utah,2020-05-19,7528.00,149.00,4.65
Utah,2020-05-20,7717.00,189.00,5.90
Utah,2020-05-21,7873.00,156.00,4.87
Utah,2020-05-22,8056.00,183.00,5.71
Utah,2020-05-23,8257.00,201.00,6.27
Utah,2020-05-24,8385.00,128.00,3.99
Utah,2020-05-25,8516.00,131.00,4.09
Utah,2020-05-26,8613.00,97.00,3.03
Utah,2020-05-27,8710.00,97.00,3.03
Utah,2020-05-28,8948.00,238.00,7.42
Utah,2020-05-29,9282.00,334.00,10.42
Utah,2020-05-30,9282.00,0.00,0.00
Utah,2020-05-31,9336.00,54.00,1.68
Utah,2020-06-01,10015.00,679.00,21.18
Utah,2020-06-02,10232.00,217.00,6.77
Utah,2020-06-03,10540.00,308.00,9.61
Utah,2020-06-04,10854.00,314.00,9.79
Utah,2020-06-05,11327.00,473.00,14.75
Utah,2020-06-06,11856.00,529.00,16.50
Utah,2020-06-07,11920.00,64.00,2.00
Utah,2020-06-08,12374.00,454.00,14.16
Utah,2020-06-09,12629.00,255.00,7.95
Utah,2020-06-10,12892.00,263.00,8.20
Utah,2020-06-11,13340.00,448.00,13.97
Utah,2020-06-12,13642.00,302.00,9.42
Utah,2020-06-13,14038.00,396.00,12.35
Utah,2020-06-14,14390.00,352.00,10.98
Utah,2020-06-15,14491.00,101.00,3.15
Utah,2020-06-16,15049.00,558.00,17.41
Utah,2020-06-17,15424.00,375.00,11.70
Utah,2020-06-18,15985.00,561.00,17.50
Utah,2020-06-19,16537.00,552.00,17.22
Utah,2020-06-20,17166.00,629.00,19.62
Utah,2020-06-21,17568.00,402.00,12.54
Utah,2020-06-22,18005.00,437.00,13.63
Utah,2020-06-23,18407.00,402.00,12.54
Utah,2020-06-24,18874.00,467.00,14.57
Utah,2020-06-25,19470.00,596.00,18.59
Utah,2020-06-26,20129.00,659.00,20.56
Utah,2020-06-27,20695.00,566.00,17.65
Utah,2020-06-28,21210.00,515.00,16.06
Utah,2020-06-29,21752.00,542.00,16.91
Utah,2020-06-30,22357.00,605.00,18.87
Utah,2020-07-01,22806.00,449.00,14.01
Utah,2020-07-02,23361.00,555.00,17.31
Utah,2020-07-03,23928.00,567.00,17.69
Utah,2020-07-04,24623.00,695.00,21.68
Utah,2020-07-05,25035.00,412.00,12.85
Utah,2020-07-06,25567.00,532.00,16.59
Utah,2020-07-07,26128.00,561.00,17.50
Utah,2020-07-08,26834.00,706.00,22.02
Utah,2020-07-09,27515.00,681.00,21.24
Utah,2020-07-10,28371.00,856.00,26.70
Vermont,2020-01-23,0.00,0.00,0.00
Vermont,2020-01-24,0.00,0.00,0.00
Vermont,2020-01-25,0.00,0.00,0.00
Vermont,2020-01-26,0.00,0.00,0.00
Vermont,2020-01-27,0.00,0.00,0.00
Vermont,2020-01-28,0.00,0.00,0.00
Vermont,2020-01-29,0.00,0.00,0.00
Vermont,2020-01-30,0.00,0.00,0.00
Vermont,2020-01-31,0.00,0.00,0.00
Vermont,2020-02-01,0.00,0.00,0.00
Vermont,2020-02-02,0.00,0.00,0.00
Vermont,2020-02-03,0.00,0.00,0.00
Vermont,2020-02-04,0.00,0.00,0.00
Vermont,2020-02-05,0.00,0.00,0.00
Vermont,2020-02-06,0.00,0.00,0.00
Vermont,2020-02-07,0.00,0.00,0.00
Vermont,2020-02-08,0.00,0.00,0.00
Vermont,2020-02-09,0.00,0.00,0.00
Vermont,2020-02-10,0.00,0.00,0.00
Vermont,2020-02-11,0.00,0.00,0.00
Vermont,2020-02-12,0.00,0.00,0.00
Vermont,2020-02-13,0.00,0.00,0.00
Vermont,2020-02-14,0.00,0.00,0.00
Vermont,2020-02-15,0.00,0.00,0.00
Vermont,2020-02-16,0.00,0.00,0.00
Vermont,2020-02-17,0.00,0.00,0.00
Vermont,2020-02-18,0.00,0.00,0.00
Vermont,2020-02-19,0.00,0.00,0.00
Vermont,2020-02-20,0.00,0.00,0.00
Vermont,2020-02-21,0.00,0.00,0.00
Vermont,2020-02-22,0.00,0.00,0.00
Vermont,2020-02-23,0.00,0.00,0.00
Vermont,2020-02-24,0.00,0.00,0.00
Vermont,2020-02-25,0.00,0.00,0.00
Vermont,2020-02-26,0.00,0.00,0.00
Vermont,2020-02-27,0.00,0.00,0.00
Vermont,2020-02-28,0.00,0.00,0.00
Vermont,2020-02-29,0.00,0.00,0.00
Vermont,2020-03-01,0.00,0.00,0.00
Vermont,2020-03-02,0.00,0.00,0.00
Vermont,2020-03-03,0.00,0.00,0.00
Vermont,2020-03-04,0.00,0.00,0.00
Vermont,2020-03-05,0.00,0.00,0.00
Vermont,2020-03-06,0.00,0.00,0.00
Vermont,2020-03-07,0.00,0.00,0.00
Vermont,2020-03-08,1.00,1.00,0.16
Vermont,2020-03-09,1.00,0.00,0.00
Vermont,2020-03-10,1.00,0.00,0.00
Vermont,2020-03-11,1.00,0.00,0.00
Vermont,2020-03-12,2.00,1.00,0.16
Vermont,2020-03-13,2.00,0.00,0.00
Vermont,2020-03-14,4.00,2.00,0.32
Vermont,2020-03-15,4.00,0.00,0.00
Vermont,2020-03-16,8.00,4.00,0.64
Vermont,2020-03-17,12.00,4.00,0.64
Vermont,2020-03-18,12.00,0.00,0.00
Vermont,2020-03-19,14.00,2.00,0.32
Vermont,2020-03-20,14.00,0.00,0.00
Vermont,2020-03-21,30.00,16.00,2.56
Vermont,2020-03-22,53.00,23.00,3.69
Vermont,2020-03-23,53.00,0.00,0.00
Vermont,2020-03-24,95.00,42.00,6.73
Vermont,2020-03-25,123.00,28.00,4.49
Vermont,2020-03-26,150.00,27.00,4.33
Vermont,2020-03-27,178.00,28.00,4.49
Vermont,2020-03-28,204.00,26.00,4.17
Vermont,2020-03-29,227.00,23.00,3.69
Vermont,2020-03-30,254.00,27.00,4.33
Vermont,2020-03-31,281.00,27.00,4.33
Vermont,2020-04-01,306.00,25.00,4.01
Vermont,2020-04-02,333.00,27.00,4.33
Vermont,2020-04-03,383.00,50.00,8.01
Vermont,2020-04-04,450.00,67.00,10.74
Vermont,2020-04-05,499.00,49.00,7.85
Vermont,2020-04-06,522.00,23.00,3.69
Vermont,2020-04-07,572.00,50.00,8.01
Vermont,2020-04-08,597.00,25.00,4.01
Vermont,2020-04-09,620.00,23.00,3.69
Vermont,2020-04-10,653.00,33.00,5.29
Vermont,2020-04-11,700.00,47.00,7.53
Vermont,2020-04-12,720.00,20.00,3.21
Vermont,2020-04-13,740.00,20.00,3.21
Vermont,2020-04-14,744.00,4.00,0.64
Vermont,2020-04-15,747.00,3.00,0.48
Vermont,2020-04-16,759.00,12.00,1.92
Vermont,2020-04-17,769.00,10.00,1.60
Vermont,2020-04-18,792.00,23.00,3.69
Vermont,2020-04-19,801.00,9.00,1.44
Vermont,2020-04-20,802.00,1.00,0.16
Vermont,2020-04-21,813.00,11.00,1.76
Vermont,2020-04-22,817.00,4.00,0.64
Vermont,2020-04-23,821.00,4.00,0.64
Vermont,2020-04-24,823.00,2.00,0.32
Vermont,2020-04-25,836.00,13.00,2.08
Vermont,2020-04-26,844.00,8.00,1.28
Vermont,2020-04-27,851.00,7.00,1.12
Vermont,2020-04-28,858.00,7.00,1.12
Vermont,2020-04-29,858.00,0.00,0.00
Vermont,2020-04-30,862.00,4.00,0.64
Vermont,2020-05-01,875.00,13.00,2.08
Vermont,2020-05-02,882.00,7.00,1.12
Vermont,2020-05-03,893.00,11.00,1.76
Vermont,2020-05-04,898.00,5.00,0.80
Vermont,2020-05-05,901.00,3.00,0.48
Vermont,2020-05-06,904.00,3.00,0.48
Vermont,2020-05-07,911.00,7.00,1.12
Vermont,2020-05-08,913.00,2.00,0.32
Vermont,2020-05-09,916.00,3.00,0.48
Vermont,2020-05-10,922.00,6.00,0.96
Vermont,2020-05-11,922.00,0.00,0.00
Vermont,2020-05-12,923.00,1.00,0.16
Vermont,2020-05-13,927.00,4.00,0.64
Vermont,2020-05-14,927.00,0.00,0.00
Vermont,2020-05-15,929.00,2.00,0.32
Vermont,2020-05-16,929.00,0.00,0.00
Vermont,2020-05-17,935.00,6.00,0.96
Vermont,2020-05-18,935.00,0.00,0.00
Vermont,2020-05-19,937.00,2.00,0.32
Vermont,2020-05-20,937.00,0.00,0.00
Vermont,2020-05-21,945.00,8.00,1.28
Vermont,2020-05-22,947.00,2.00,0.32
Vermont,2020-05-23,951.00,4.00,0.64
Vermont,2020-05-24,951.00,0.00,0.00
Vermont,2020-05-25,957.00,6.00,0.96
Vermont,2020-05-26,962.00,5.00,0.80
Vermont,2020-05-27,965.00,3.00,0.48
Vermont,2020-05-28,968.00,3.00,0.48
Vermont,2020-05-29,970.00,2.00,0.32
Vermont,2020-05-30,972.00,2.00,0.32
Vermont,2020-05-31,976.00,4.00,0.64
Vermont,2020-06-01,978.00,2.00,0.32
Vermont,2020-06-02,983.00,5.00,0.80
Vermont,2020-06-03,985.00,2.00,0.32
Vermont,2020-06-04,1020.00,35.00,5.61
Vermont,2020-06-05,1022.00,2.00,0.32
Vermont,2020-06-06,1041.00,19.00,3.04
Vermont,2020-06-07,1058.00,17.00,2.72
Vermont,2020-06-08,1070.00,12.00,1.92
Vermont,2020-06-09,1078.00,8.00,1.28
Vermont,2020-06-10,1089.00,11.00,1.76
Vermont,2020-06-11,1105.00,16.00,2.56
Vermont,2020-06-12,1114.00,9.00,1.44
Vermont,2020-06-13,1120.00,6.00,0.96
Vermont,2020-06-14,1122.00,2.00,0.32
Vermont,2020-06-15,1123.00,1.00,0.16
Vermont,2020-06-16,1125.00,2.00,0.32
Vermont,2020-06-17,1125.00,0.00,0.00
Vermont,2020-06-18,1130.00,5.00,0.80
Vermont,2020-06-19,1139.00,9.00,1.44
Vermont,2020-06-20,1142.00,3.00,0.48
Vermont,2020-06-21,1154.00,12.00,1.92
Vermont,2020-06-22,1158.00,4.00,0.64
Vermont,2020-06-23,1159.00,1.00,0.16
Vermont,2020-06-24,1179.00,20.00,3.21
Vermont,2020-06-25,1186.00,7.00,1.12
Vermont,2020-06-26,1188.00,2.00,0.32
Vermont,2020-06-27,1195.00,7.00,1.12
Vermont,2020-06-28,1196.00,1.00,0.16
Vermont,2020-06-29,1202.00,6.00,0.96
Vermont,2020-06-30,1202.00,0.00,0.00
Vermont,2020-07-01,1204.00,2.00,0.32
Vermont,2020-07-02,1222.00,18.00,2.88
Vermont,2020-07-03,1231.00,9.00,1.44
Vermont,2020-07-04,1233.00,2.00,0.32
Vermont,2020-07-05,1244.00,11.00,1.76
Vermont,2020-07-06,1246.00,2.00,0.32
Vermont,2020-07-07,1248.00,2.00,0.32
Vermont,2020-07-08,1251.00,3.00,0.48
Vermont,2020-07-09,1267.00,16.00,2.56
Vermont,2020-07-10,1272.00,5.00,0.80
Virginia,2020-01-23,0.00,0.00,0.00
Virginia,2020-01-24,0.00,0.00,0.00
Virginia,2020-01-25,0.00,0.00,0.00
Virginia,2020-01-26,0.00,0.00,0.00
Virginia,2020-01-27,0.00,0.00,0.00
Virginia,2020-01-28,0.00,0.00,0.00
Virginia,2020-01-29,0.00,0.00,0.00
Virginia,2020-01-30,0.00,0.00,0.00
Virginia,2020-01-31,0.00,0.00,0.00
Virginia,2020-02-01,0.00,0.00,0.00
Virginia,2020-02-02,0.00,0.00,0.00
Virginia,2020-02-03,0.00,0.00,0.00
Virginia,2020-02-04,0.00,0.00,0.00
Virginia,2020-02-05,0.00,0.00,0.00
Virginia,2020-02-06,0.00,0.00,0.00
Virginia,2020-02-07,0.00,0.00,0.00
Virginia,2020-02-08,0.00,0.00,0.00
Virginia,2020-02-09,0.00,0.00,0.00
Virginia,2020-02-10,0.00,0.00,0.00
Virginia,2020-02-11,0.00,0.00,0.00
Virginia,2020-02-12,0.00,0.00,0.00
Virginia,2020-02-13,0.00,0.00,0.00
Virginia,2020-02-14,0.00,0.00,0.00
Virginia,2020-02-15,0.00,0.00,0.00
Virginia,2020-02-16,0.00,0.00,0.00
Virginia,2020-02-17,0.00,0.00,0.00
Virginia,2020-02-18,0.00,0.00,0.00
Virginia,2020-02-19,0.00,0.00,0.00
Virginia,2020-02-20,0.00,0.00,0.00
Virginia,2020-02-21,0.00,0.00,0.00
Virginia,2020-02-22,0.00,0.00,0.00
Virginia,2020-02-23,0.00,0.00,0.00
Virginia,2020-02-24,0.00,0.00,0.00
Virginia,2020-02-25,0.00,0.00,0.00
Virginia,2020-02-26,0.00,0.00,0.00
Virginia,2020-02-27,0.00,0.00,0.00
Virginia,2020-02-28,0.00,0.00,0.00
Virginia,2020-02-29,0.00,0.00,0.00
Virginia,2020-03-01,0.00,0.00,0.00
Virginia,2020-03-02,0.00,0.00,0.00
Virginia,2020-03-03,0.00,0.00,0.00
Virginia,2020-03-04,0.00,0.00,0.00
Virginia,2020-03-05,0.00,0.00,0.00
Virginia,2020-03-06,0.00,0.00,0.00
Virginia,2020-03-07,0.00,0.00,0.00
Virginia,2020-03-08,2.00,2.00,0.02
Virginia,2020-03-09,6.00,4.00,0.05
Virginia,2020-03-10,6.00,0.00,0.00
Virginia,2020-03-11,6.00,0.00,0.00
Virginia,2020-03-12,6.00,0.00,0.00
Virginia,2020-03-13,27.00,21.00,0.25
Virginia,2020-03-14,37.00,10.00,0.12
Virginia,2020-03-15,40.00,3.00,0.04
Virginia,2020-03-16,45.00,5.00,0.06
Virginia,2020-03-17,67.00,22.00,0.26
Virginia,2020-03-18,77.00,10.00,0.12
Virginia,2020-03-19,93.00,16.00,0.19
Virginia,2020-03-20,115.00,22.00,0.26
Virginia,2020-03-21,152.00,37.00,0.43
Virginia,2020-03-22,219.00,67.00,0.78
Virginia,2020-03-23,253.00,34.00,0.40
Virginia,2020-03-24,289.00,36.00,0.42
Virginia,2020-03-25,389.00,100.00,1.17
Virginia,2020-03-26,459.00,70.00,0.82
Virginia,2020-03-27,603.00,144.00,1.69
Virginia,2020-03-28,738.00,135.00,1.58
Virginia,2020-03-29,888.00,150.00,1.76
Virginia,2020-03-30,1018.00,130.00,1.52
Virginia,2020-03-31,1247.00,229.00,2.68
Virginia,2020-04-01,1482.00,235.00,2.75
Virginia,2020-04-02,1702.00,220.00,2.58
Virginia,2020-04-03,2009.00,307.00,3.60
Virginia,2020-04-04,2406.00,397.00,4.65
Virginia,2020-04-05,2634.00,228.00,2.67
Virginia,2020-04-06,2875.00,241.00,2.82
Virginia,2020-04-07,3331.00,456.00,5.34
Virginia,2020-04-08,3645.00,314.00,3.68
Virginia,2020-04-09,4042.00,397.00,4.65
Virginia,2020-04-10,4505.00,463.00,5.42
Virginia,2020-04-11,5072.00,567.00,6.64
Virginia,2020-04-12,5269.00,197.00,2.31
Virginia,2020-04-13,5729.00,460.00,5.39
Virginia,2020-04-14,6165.00,436.00,5.11
Virginia,2020-04-15,6496.00,331.00,3.88
Virginia,2020-04-16,6889.00,393.00,4.60
Virginia,2020-04-17,7488.00,599.00,7.02
Virginia,2020-04-18,8049.00,561.00,6.57
Virginia,2020-04-19,8534.00,485.00,5.68
Virginia,2020-04-20,8986.00,452.00,5.30
Virginia,2020-04-21,9632.00,646.00,7.57
Virginia,2020-04-22,10269.00,637.00,7.46
Virginia,2020-04-23,11002.00,733.00,8.59
Virginia,2020-04-24,12372.00,1370.00,16.05
Virginia,2020-04-25,12975.00,603.00,7.06
Virginia,2020-04-26,12975.00,0.00,0.00
Virginia,2020-04-27,13545.00,570.00,6.68
Virginia,2020-04-28,14346.00,801.00,9.38
Virginia,2020-04-29,14966.00,620.00,7.26
Virginia,2020-04-30,15852.00,886.00,10.38
Virginia,2020-05-01,16905.00,1053.00,12.34
Virginia,2020-05-02,17740.00,835.00,9.78
Virginia,2020-05-03,18674.00,934.00,10.94
Virginia,2020-05-04,19494.00,820.00,9.61
Virginia,2020-05-05,20264.00,770.00,9.02
Virginia,2020-05-06,20264.00,0.00,0.00
Virginia,2020-05-07,21576.00,1312.00,15.37
Virginia,2020-05-08,22346.00,770.00,9.02
Virginia,2020-05-09,23196.00,850.00,9.96
Virginia,2020-05-10,24080.00,884.00,10.36
Virginia,2020-05-11,25066.00,986.00,11.55
Virginia,2020-05-12,25798.00,732.00,8.58
Virginia,2020-05-13,26745.00,947.00,11.09
Virginia,2020-05-14,27810.00,1065.00,12.48
Virginia,2020-05-15,28672.00,862.00,10.10
Virginia,2020-05-16,29680.00,1008.00,11.81
Virginia,2020-05-17,30384.00,704.00,8.25
Virginia,2020-05-18,31137.00,753.00,8.82
Virginia,2020-05-19,32136.00,999.00,11.70
Virginia,2020-05-20,32900.00,764.00,8.95
Virginia,2020-05-21,34131.00,1231.00,14.42
Virginia,2020-05-22,34947.00,816.00,9.56
Virginia,2020-05-23,35722.00,775.00,9.08
Virginia,2020-05-24,36243.00,521.00,6.10
Virginia,2020-05-25,37724.00,1481.00,17.35
Virginia,2020-05-26,39332.00,1608.00,18.84
Virginia,2020-05-27,40243.00,911.00,10.67
Virginia,2020-05-28,41398.00,1155.00,13.53
Virginia,2020-05-29,42527.00,1129.00,13.23
Virginia,2020-05-30,43604.00,1077.00,12.62
Virginia,2020-05-31,44600.00,996.00,11.67
Virginia,2020-06-01,45391.00,791.00,9.27
Virginia,2020-06-02,46222.00,831.00,9.74
Virginia,2020-06-03,46895.00,673.00,7.88
Virginia,2020-06-04,47845.00,950.00,11.13
Virginia,2020-06-05,48521.00,676.00,7.92
Virginia,2020-06-06,49380.00,859.00,10.06
Virginia,2020-06-07,50403.00,1023.00,11.99
Virginia,2020-06-08,51225.00,822.00,9.63
Virginia,2020-06-09,51720.00,495.00,5.80
Virginia,2020-06-10,52160.00,440.00,5.15
Virginia,2020-06-11,52635.00,475.00,5.56
Virginia,2020-06-12,53197.00,562.00,6.58
Virginia,2020-06-13,53858.00,661.00,7.74
Virginia,2020-06-14,54494.00,636.00,7.45
Virginia,2020-06-15,54872.00,378.00,4.43
Virginia,2020-06-16,55319.00,447.00,5.24
Virginia,2020-06-17,55761.00,442.00,5.18
Virginia,2020-06-18,56227.00,466.00,5.46
Virginia,2020-06-19,56773.00,546.00,6.40
Virginia,2020-06-20,57405.00,632.00,7.40
Virginia,2020-06-21,57950.00,545.00,6.39
Virginia,2020-06-22,58416.00,466.00,5.46
Virginia,2020-06-23,58952.00,536.00,6.28
Virginia,2020-06-24,59494.00,542.00,6.35
Virginia,2020-06-25,59932.00,438.00,5.13
Virginia,2020-06-26,60563.00,631.00,7.39
Virginia,2020-06-27,61239.00,676.00,7.92
Virginia,2020-06-28,61724.00,485.00,5.68
Virginia,2020-06-29,62179.00,455.00,5.33
Virginia,2020-06-30,62775.00,596.00,6.98
Virginia,2020-07-01,63202.00,427.00,5.00
Virginia,2020-07-02,63734.00,532.00,6.23
Virginia,2020-07-03,64389.00,655.00,7.67
Virginia,2020-07-04,65106.00,717.00,8.40
Virginia,2020-07-05,65743.00,637.00,7.46
Virginia,2020-07-06,66079.00,336.00,3.94
Virginia,2020-07-07,66735.00,656.00,7.69
Virginia,2020-07-08,67375.00,640.00,7.50
Virginia,2020-07-09,68929.00,1554.00,18.21
Virginia,2020-07-10,69782.00,853.00,9.99
Washington,2020-01-23,1.00,0.00,0.00
Washington,2020-01-24,1.00,0.00,0.00
Washington,2020-01-25,1.00,0.00,0.00
Washington,2020-01-26,1.00,0.00,0.00
Washington,2020-01-27,1.00,0.00,0.00
Washington,2020-01-28,1.00,0.00,0.00
Washington,2020-01-29,1.00,0.00,0.00
Washington,2020-01-30,1.00,0.00,0.00
Washington,2020-01-31,1.00,0.00,0.00
Washington,2020-02-01,1.00,0.00,0.00
Washington,2020-02-02,1.00,0.00,0.00
Washington,2020-02-03,1.00,0.00,0.00
Washington,2020-02-04,1.00,0.00,0.00
Washington,2020-02-05,1.00,0.00,0.00
Washington,2020-02-06,1.00,0.00,0.00
Washington,2020-02-07,1.00,0.00,0.00
Washington,2020-02-08,1.00,0.00,0.00
Washington,2020-02-09,1.00,0.00,0.00
Washington,2020-02-10,1.00,0.00,0.00
Washington,2020-02-11,1.00,0.00,0.00
Washington,2020-02-12,1.00,0.00,0.00
Washington,2020-02-13,1.00,0.00,0.00
Washington,2020-02-14,1.00,0.00,0.00
Washington,2020-02-15,1.00,0.00,0.00
Washington,2020-02-16,1.00,0.00,0.00
Washington,2020-02-17,1.00,0.00,0.00
Washington,2020-02-18,1.00,0.00,0.00
Washington,2020-02-19,1.00,0.00,0.00
Washington,2020-02-20,1.00,0.00,0.00
Washington,2020-02-21,1.00,0.00,0.00
Washington,2020-02-22,1.00,0.00,0.00
Washington,2020-02-23,1.00,0.00,0.00
Washington,2020-02-24,1.00,0.00,0.00
Washington,2020-02-25,1.00,0.00,0.00
Washington,2020-02-26,1.00,0.00,0.00
Washington,2020-02-27,1.00,0.00,0.00
Washington,2020-02-28,1.00,0.00,0.00
Washington,2020-02-29,7.00,6.00,0.08
